1512, -10.572754
1511, 151.23447
1509, -20.670502
1508, 20.34811
1507, 62.796143
1506, 57.844433
1525, -25.487637
1524, -11.993164
1523, -39.991493
1522, -4.792961
1520, 175.39291
1519, -0.503355
1518, 22.667057
1517, 130.77608
1516, 122.6044
1515, -4.0830116
1535, -9.01865
1534, 147.81966
1533, 92.70039
1532, 37.975864
1531, 26.11906
1530, 107.661156
1529, 78.76206
1528, 44.831398
1527, 36.929497
1526, 51.97172
1544, 95.617905
1543, 7.6834717
1542, 38.437893
1541, 370.2253
1539, 42.37326
1538, 31.180923
1537, -8.664534
1536, 150.6531
1555, -8.571617
1554, 156.09706
1553, 63.24845
1552, -93.38344
1550, 109.64135
1549, 68.72288
1548, -23.995712
1547, 93.75994
1546, 113.80997
1565, 97.974304
1564, 395.12973
1562, 29.312717
1561, 48.064034
1560, -53.85167
1559, 16.715347
1558, 232.64761
1556, 18.839329
1575, 326.096
1573, 95.88896
1572, 191.71794
1571, -47.52768
1570, 59.2362
1569, 1.403038
1567, 65.61988
1566, 221.49783
1584, 23.27319
1583, 203.27463
1582, 178.62704
1581, -30.838844
1580, 49.27422
1578, 52.74098
1577, 16.41226
1576, 569.5289
1595, 20.575258
1594, 94.968346
1593, 7.404793
1592, 49.324684
1590, 138.34723
1589, 31.973595
1588, 183.01323
1587, 3.5316772
1586, 54.46299
1605, 14.140633
1603, 54.49423
1602, 7.6101074
1601, -80.62298
1600, 31.395378
1599, 61.773293
1598, 36.598915
1596, 0.6981888
1615, 43.028248
1614, 1.4169388
1613, 91.734436
1612, -30.49427
1611, 68.44827
1609, 224.31982
1608, 23.815739
1607, 21.254936
1606, 0.53983307
1622, 55.217392
1621, 330.49634
1620, 56.159393
1619, 71.276535
1618, 126.97514
1617, 267.39453
1995, 44.48957
1993, 102.204636
1992, 47.215233
1990, 3.3567514
2005, 26.00971
2003, 43.79697
2002, -45.093384
2000, -28.528818
1999, -28.438309
1998, 71.72386
1996, 84.09584
2015, -16.531992
2013, 13.700215
2012, 18.90091
2010, 2.8003016
2009, 34.0677
2008, 96.91242
2007, 44.81086
2006, -30.574821
2024, -2.1516228
2023, 140.99951
2021, 13.865831
2020, -25.117943
2019, 5.5122833
2017, 191.48978
2016, 15.579578
2035, 42.74177
2034, 85.9146
2033, -24.462513
2031, -0.9016075
2030, 125.50188
2028, 66.432434
2027, -35.723763
2026, 18.403164
2045, 63.491676
2044, 77.41499
2042, 121.63242
2041, 439.76038
2040, 28.055376
2038, 0.006983757
2037, 35.71055
2055, 106.88806
2054, 70.08513
2052, 18.430916
2051, 35.466995
2049, 11.222435
2048, 32.348328
2047, 51.313465
2065, 56.48091
2064, 18.881996
2062, 20.428394
2061, 37.08798
2059, 0.8129215
2058, 6.2305903
2057, 17.726593
2056, 103.35359
2075, 40.668407
2073, 38.064533
2072, 81.15977
2071, 74.813644
